time,lon,lat,z,hsurf,z_type,origin,#trajectories,block_length
2021-10-11 16:15:00,5.591,45.001,1590.0,1440.0,agl,Bugey~2,120,121
2021-10-11 16:30:00,5.558,44.929,1674.0,1213.0,agl,Bugey~2,120,121
2021-10-11 16:45:00,5.532,44.866,1718.0,1689.0,agl,Bugey~2,120,121
2021-10-11 17:00:00,5.478,44.813,1605.0,1574.0,agl,Bugey~2,120,121
2021-10-11 17:15:00,5.423,44.777,1344.0,704.0,agl,Bugey~2,120,121
2021-10-11 17:30:00,5.392,44.737,1315.0,533.0,agl,Bugey~2,120,121
2021-10-11 17:45:00,5.366,44.687,1496.0,816.0,agl,Bugey~2,120,121
2021-10-11 18:00:00,5.329,44.636,1503.0,752.0,agl,Bugey~2,120,121
2021-10-11 18:15:00,5.293,44.564,1409.0,748.0,agl,Bugey~2,120,121
2021-10-11 18:30:00,5.256,44.485,1444.0,1317.0,agl,Bugey~2,120,121
2021-10-11 18:45:00,5.223,44.435,1148.0,561.0,agl,Bugey~2,120,121
2021-10-11 19:00:00,5.189,44.404,1150.0,407.0,agl,Bugey~2,120,121
2021-10-11 19:15:00,5.159,44.372,1090.0,395.0,agl,Bugey~2,120,121
2021-10-11 19:30:00,5.134,44.334,1034.0,507.0,agl,Bugey~2,120,121
2021-10-11 19:45:00,5.103,44.285,954.0,329.0,agl,Bugey~2,120,121
2021-10-11 20:00:00,5.07,44.228,1067.0,281.0,agl,Bugey~2,120,121
2021-10-11 20:15:00,5.022,44.154,902.0,377.0,agl,Bugey~2,120,121
2021-10-11 20:30:00,4.97,44.091,935.0,43.0,agl,Bugey~2,120,121
2021-10-11 20:45:00,4.919,44.026,991.0,33.0,agl,Bugey~2,120,121
2021-10-11 21:00:00,4.872,43.948,967.0,24.0,agl,Bugey~2,120,121
2021-10-11 21:15:00,4.82,43.866,889.0,22.0,agl,Bugey~2,120,121
2021-10-11 21:30:00,4.764,43.8,965.0,10.0,agl,Bugey~2,120,121
2021-10-11 21:45:00,4.724,43.718,1006.0,44.0,agl,Bugey~2,120,121
2021-10-11 22:00:00,4.688,43.636,877.0,9.0,agl,Bugey~2,120,121
2021-10-11 22:15:00,4.652,43.551,895.0,10.0,agl,Bugey~2,120,121
2021-10-11 22:30:00,4.617,43.461,849.0,10.0,agl,Bugey~2,120,121
2021-10-11 22:45:00,4.59,43.373,838.0,6.0,agl,Bugey~2,120,121
2021-10-11 23:00:00,4.566,43.287,807.0,0.0,agl,Bugey~2,120,121
2021-10-11 23:15:00,4.548,43.206,839.0,0.0,agl,Bugey~2,120,121
2021-10-11 23:30:00,4.542,43.131,892.0,0.0,agl,Bugey~2,120,121
2021-10-11 23:45:00,4.551,43.049,878.0,0.0,agl,Bugey~2,120,121
2021-10-12 00:00:00,4.577,42.964,860.0,0.0,agl,Bugey~2,120,121
2021-10-12 00:15:00,4.62,42.875,865.0,0.0,agl,Bugey~2,120,121
2021-10-12 00:30:00,4.669,42.782,846.0,0.0,agl,Bugey~2,120,121
2021-10-12 00:45:00,4.72,42.691,844.0,0.0,agl,Bugey~2,120,121
2021-10-12 01:00:00,4.766,42.59,822.0,0.0,agl,Bugey~2,120,121
2021-10-12 01:15:00,4.806,42.479,811.0,0.0,agl,Bugey~2,120,121
2021-10-12 01:30:00,4.806,42.479,0.0,0.0,agl,Bugey~2,120,121
2021-10-12 01:45:00,4.806,42.479,0.0,0.0,agl,Bugey~2,120,121
2021-10-12 02:00:00,4.806,42.479,0.0,0.0,agl,Bugey~2,120,121
2021-10-12 02:15:00,4.806,42.479,0.0,0.0,agl,Bugey~2,120,121
2021-10-12 02:30:00,4.806,42.479,0.0,0.0,agl,Bugey~2,120,121
2021-10-12 02:45:00,4.806,42.479,0.0,0.0,agl,Bugey~2,120,121
2021-10-12 03:00:00,4.806,42.479,0.0,0.0,agl,Bugey~2,120,121
2021-10-12 03:15:00,4.806,42.479,0.0,0.0,agl,Bugey~2,120,121
2021-10-12 03:30:00,4.806,42.479,0.0,0.0,agl,Bugey~2,120,121
2021-10-12 03:45:00,4.806,42.479,0.0,0.0,agl,Bugey~2,120,121
2021-10-12 04:00:00,4.806,42.479,0.0,0.0,agl,Bugey~2,120,121
2021-10-12 04:15:00,4.806,42.479,0.0,0.0,agl,Bugey~2,120,121
2021-10-12 04:30:00,4.806,42.479,0.0,0.0,agl,Bugey~2,120,121
2021-10-12 04:45:00,4.806,42.479,0.0,0.0,agl,Bugey~2,120,121
2021-10-12 05:00:00,4.806,42.479,0.0,0.0,agl,Bugey~2,120,121
2021-10-12 05:15:00,4.806,42.479,0.0,0.0,agl,Bugey~2,120,121
2021-10-12 05:30:00,4.806,42.479,0.0,0.0,agl,Bugey~2,120,121
2021-10-12 05:45:00,4.806,42.479,0.0,0.0,agl,Bugey~2,120,121
2021-10-12 06:00:00,4.806,42.479,0.0,0.0,agl,Bugey~2,120,121
2021-10-12 06:15:00,4.806,42.479,0.0,0.0,agl,Bugey~2,120,121
2021-10-12 06:30:00,4.806,42.479,0.0,0.0,agl,Bugey~2,120,121
2021-10-12 06:45:00,4.806,42.479,0.0,0.0,agl,Bugey~2,120,121
2021-10-12 07:00:00,4.806,42.479,0.0,0.0,agl,Bugey~2,120,121
2021-10-12 07:15:00,4.806,42.479,0.0,0.0,agl,Bugey~2,120,121
2021-10-12 07:30:00,4.806,42.479,0.0,0.0,agl,Bugey~2,120,121
2021-10-12 07:45:00,4.806,42.479,0.0,0.0,agl,Bugey~2,120,121
2021-10-12 08:00:00,4.806,42.479,0.0,0.0,agl,Bugey~2,120,121
2021-10-12 08:15:00,4.806,42.479,0.0,0.0,agl,Bugey~2,120,121
2021-10-12 08:30:00,4.806,42.479,0.0,0.0,agl,Bugey~2,120,121
2021-10-12 08:45:00,4.806,42.479,0.0,0.0,agl,Bugey~2,120,121
2021-10-12 09:00:00,4.806,42.479,0.0,0.0,agl,Bugey~2,120,121
2021-10-11 03:00:00,5.27,45.787,316.0,216.0,agl,Bugey~3,120,121
2021-10-11 03:15:00,5.265,45.765,354.0,280.0,agl,Bugey~3,120,121
2021-10-11 03:30:00,5.265,45.744,375.0,316.0,agl,Bugey~3,120,121
2021-10-11 03:45:00,5.272,45.725,364.0,317.0,agl,Bugey~3,120,121
2021-10-11 04:00:00,5.29,45.705,373.0,339.0,agl,Bugey~3,120,121
2021-10-11 04:15:00,5.313,45.684,292.0,268.0,agl,Bugey~3,120,121
2021-10-11 04:30:00,5.336,45.668,269.0,244.0,agl,Bugey~3,120,121
2021-10-11 04:45:00,5.36,45.657,298.0,270.0,agl,Bugey~3,120,121
2021-10-11 05:00:00,5.387,45.649,305.0,280.0,agl,Bugey~3,120,121
2021-10-11 05:15:00,5.416,45.642,297.0,273.0,agl,Bugey~3,120,121
2021-10-11 05:30:00,5.445,45.638,278.0,254.0,agl,Bugey~3,120,121
2021-10-11 05:45:00,5.473,45.635,307.0,293.0,agl,Bugey~3,120,121
2021-10-11 06:00:00,5.5,45.63,310.0,301.0,agl,Bugey~3,120,121
2021-10-11 06:15:00,5.527,45.623,278.0,268.0,agl,Bugey~3,120,121
2021-10-11 06:30:00,5.551,45.615,255.0,247.0,agl,Bugey~3,120,121
2021-10-11 06:45:00,5.574,45.606,253.0,245.0,agl,Bugey~3,120,121
2021-10-11 07:00:00,5.595,45.598,238.0,230.0,agl,Bugey~3,120,121
2021-10-11 07:15:00,5.616,45.589,220.0,212.0,agl,Bugey~3,120,121
2021-10-11 07:30:00,5.633,45.578,237.0,227.0,agl,Bugey~3,120,121
2021-10-11 07:45:00,5.645,45.565,271.0,256.0,agl,Bugey~3,120,121
2021-10-11 08:00:00,5.658,45.55,302.0,289.0,agl,Bugey~3,120,121
2021-10-11 08:15:00,5.672,45.534,298.0,285.0,agl,Bugey~3,120,121
2021-10-11 08:30:00,5.69,45.517,305.0,285.0,agl,Bugey~3,120,121
2021-10-11 08:45:00,5.706,45.499,317.0,277.0,agl,Bugey~3,120,121
2021-10-11 09:00:00,5.725,45.479,561.0,550.0,agl,Bugey~3,120,121
2021-10-11 09:15:00,5.746,45.447,426.0,412.0,agl,Bugey~3,120,121
2021-10-11 09:30:00,5.761,45.419,430.0,422.0,agl,Bugey~3,120,121
2021-10-11 09:45:00,5.76,45.4,624.0,604.0,agl,Bugey~3,120,121
2021-10-11 10:00:00,5.76,45.386,926.0,889.0,agl,Bugey~3,120,121
2021-10-11 10:15:00,5.764,45.378,1101.0,1030.0,agl,Bugey~3,120,121
2021-10-11 10:30:00,5.77,45.37,1166.0,1045.0,agl,Bugey~3,120,121
2021-10-11 10:45:00,5.779,45.361,1174.0,1013.0,agl,Bugey~3,120,121
2021-10-11 11:00:00,5.796,45.354,1199.0,1100.0,agl,Bugey~3,120,121
2021-10-11 11:15:00,5.814,45.35,1170.0,1085.0,agl,Bugey~3,120,121
2021-10-11 11:30:00,5.817,45.347,1215.0,1060.0,agl,Bugey~3,120,121
2021-10-11 11:45:00,5.808,45.339,1232.0,965.0,agl,Bugey~3,120,121
2021-10-11 12:00:00,5.795,45.329,1280.0,1020.0,agl,Bugey~3,120,121
2021-10-11 12:15:00,5.791,45.312,1309.0,1069.0,agl,Bugey~3,120,121
2021-10-11 12:30:00,5.771,45.28,1377.0,1357.0,agl,Bugey~3,120,121
2021-10-11 12:45:00,5.75,45.256,1256.0,896.0,agl,Bugey~3,120,121
2021-10-11 13:00:00,5.729,45.245,1194.0,693.0,agl,Bugey~3,120,121
2021-10-11 13:15:00,5.712,45.239,1160.0,640.0,agl,Bugey~3,120,121
2021-10-11 13:30:00,5.702,45.231,1131.0,531.0,agl,Bugey~3,120,121
2021-10-11 13:45:00,5.695,45.215,1020.0,319.0,agl,Bugey~3,120,121
2021-10-11 14:00:00,5.693,45.2,993.0,188.0,agl,Bugey~3,120,121
2021-10-11 14:15:00,5.691,45.183,1018.0,213.0,agl,Bugey~3,120,121
2021-10-11 14:30:00,5.687,45.163,1066.0,268.0,agl,Bugey~3,120,121
2021-10-11 14:45:00,5.684,45.135,1017.0,288.0,agl,Bugey~3,120,121
2021-10-11 15:00:00,5.676,45.098,988.0,262.0,agl,Bugey~3,120,121
2021-10-11 15:15:00,5.659,45.062,1195.0,455.0,agl,Bugey~3,120,121
2021-10-11 15:30:00,5.636,44.999,1247.0,628.0,agl,Bugey~3,120,121
2021-10-11 15:45:00,5.626,44.918,1297.0,919.0,agl,Bugey~3,120,121
2021-10-11 16:00:00,5.638,44.839,1290.0,665.0,agl,Bugey~3,120,121
2021-10-11 16:15:00,5.644,44.776,1463.0,952.0,agl,Bugey~3,120,121
2021-10-11 16:30:00,5.604,44.703,1264.0,1080.0,agl,Bugey~3,120,121
2021-10-11 16:45:00,5.568,44.673,1099.0,1006.0,agl,Bugey~3,120,121
2021-10-11 17:00:00,5.537,44.666,1025.0,948.0,agl,Bugey~3,120,121
2021-10-11 17:15:00,5.504,44.664,1020.0,1010.0,agl,Bugey~3,120,121
2021-10-11 17:30:00,5.476,44.661,702.0,689.0,agl,Bugey~3,120,121
2021-10-11 17:45:00,5.477,44.674,669.0,645.0,agl,Bugey~3,120,121
2021-10-11 18:00:00,5.475,44.685,729.0,648.0,agl,Bugey~3,120,121
2021-10-11 18:15:00,5.479,44.692,816.0,700.0,agl,Bugey~3,120,121
2021-10-11 18:30:00,5.485,44.693,899.0,721.0,agl,Bugey~3,120,121
2021-10-11 18:45:00,5.486,44.691,967.0,707.0,agl,Bugey~3,120,121
2021-10-11 19:00:00,5.492,44.693,977.0,735.0,agl,Bugey~3,120,121
2021-10-11 19:15:00,5.501,44.699,980.0,843.0,agl,Bugey~3,120,121
2021-10-11 19:30:00,5.505,44.702,997.0,935.0,agl,Bugey~3,120,121
2021-10-11 19:45:00,5.506,44.701,962.0,925.0,agl,Bugey~3,120,121
2021-10-11 20:00:00,5.505,44.699,878.0,852.0,agl,Bugey~3,120,121
2021-10-11 20:15:00,5.504,44.694,781.0,773.0,agl,Bugey~3,120,121
2021-10-11 20:30:00,5.494,44.688,717.0,672.0,agl,Bugey~3,120,121
2021-10-11 20:45:00,5.475,44.68,658.0,638.0,agl,Bugey~3,120,121
2021-10-11 21:00:00,5.461,44.673,579.0,554.0,agl,Bugey~3,120,121
2021-10-11 21:15:00,5.456,44.669,565.0,540.0,agl,Bugey~3,120,121
2021-10-11 21:30:00,5.455,44.667,567.0,540.0,agl,Bugey~3,120,121
2021-10-11 21:45:00,5.455,44.666,570.0,541.0,agl,Bugey~3,120,121
2021-10-11 22:00:00,5.455,44.667,569.0,539.0,agl,Bugey~3,120,121
2021-10-11 22:15:00,5.454,44.669,564.0,534.0,agl,Bugey~3,120,121
2021-10-11 22:30:00,5.451,44.671,559.0,524.0,agl,Bugey~3,120,121
2021-10-11 22:45:00,5.447,44.674,556.0,506.0,agl,Bugey~3,120,121
2021-10-11 23:00:00,5.442,44.679,571.0,509.0,agl,Bugey~3,120,121
2021-10-11 23:15:00,5.434,44.684,582.0,522.0,agl,Bugey~3,120,121
2021-10-11 23:30:00,5.423,44.691,572.0,524.0,agl,Bugey~3,120,121
2021-10-11 23:45:00,5.411,44.699,529.0,471.0,agl,Bugey~3,120,121
2021-10-12 00:00:00,5.404,44.706,520.0,434.0,agl,Bugey~3,120,121
2021-10-12 00:15:00,5.401,44.711,541.0,424.0,agl,Bugey~3,120,121
2021-10-12 00:30:00,5.399,44.713,567.0,415.0,agl,Bugey~3,120,121
2021-10-12 00:45:00,5.397,44.713,594.0,434.0,agl,Bugey~3,120,121
2021-10-12 01:00:00,5.394,44.711,621.0,453.0,agl,Bugey~3,120,121
2021-10-12 01:15:00,5.394,44.708,638.0,463.0,agl,Bugey~3,120,121
2021-10-12 01:30:00,5.395,44.705,644.0,456.0,agl,Bugey~3,120,121
2021-10-12 01:45:00,5.399,44.704,647.0,427.0,agl,Bugey~3,120,121
2021-10-12 02:00:00,5.404,44.709,650.0,436.0,agl,Bugey~3,120,121
2021-10-12 02:15:00,5.407,44.713,648.0,458.0,agl,Bugey~3,120,121
2021-10-12 02:30:00,5.406,44.716,645.0,467.0,agl,Bugey~3,120,121
2021-10-12 02:45:00,5.405,44.719,649.0,472.0,agl,Bugey~3,120,121
2021-10-12 03:00:00,5.403,44.721,656.0,469.0,agl,Bugey~3,120,121
2021-10-12 03:15:00,5.399,44.724,661.0,461.0,agl,Bugey~3,120,121
2021-10-12 03:30:00,5.396,44.725,663.0,471.0,agl,Bugey~3,120,121
2021-10-12 03:45:00,5.395,44.724,663.0,473.0,agl,Bugey~3,120,121
2021-10-12 04:00:00,5.395,44.722,659.0,468.0,agl,Bugey~3,120,121
2021-10-12 04:15:00,5.396,44.72,656.0,458.0,agl,Bugey~3,120,121
2021-10-12 04:30:00,5.398,44.719,659.0,444.0,agl,Bugey~3,120,121
2021-10-12 04:45:00,5.4,44.719,666.0,445.0,agl,Bugey~3,120,121
2021-10-12 05:00:00,5.402,44.722,674.0,469.0,agl,Bugey~3,120,121
2021-10-12 05:15:00,5.403,44.726,683.0,498.0,agl,Bugey~3,120,121
2021-10-12 05:30:00,5.402,44.732,691.0,527.0,agl,Bugey~3,120,121
2021-10-12 05:45:00,5.398,44.739,705.0,548.0,agl,Bugey~3,120,121
2021-10-12 06:00:00,5.395,44.745,737.0,562.0,agl,Bugey~3,120,121
2021-10-12 06:15:00,5.396,44.747,786.0,571.0,agl,Bugey~3,120,121
2021-10-12 06:30:00,5.407,44.748,818.0,601.0,agl,Bugey~3,120,121
2021-10-12 06:45:00,5.422,44.759,783.0,691.0,agl,Bugey~3,120,121
2021-10-12 07:00:00,5.431,44.778,855.0,853.0,agl,Bugey~3,120,121
2021-10-12 07:15:00,5.432,44.788,866.0,857.0,agl,Bugey~3,120,121
2021-10-12 07:30:00,5.422,44.798,750.0,747.0,agl,Bugey~3,120,121
2021-10-12 07:45:00,5.412,44.801,721.0,711.0,agl,Bugey~3,120,121
2021-10-12 08:00:00,5.408,44.797,679.0,677.0,agl,Bugey~3,120,121
2021-10-12 08:15:00,5.408,44.796,671.0,670.0,agl,Bugey~3,120,121
2021-10-12 08:30:00,5.412,44.796,724.0,688.0,agl,Bugey~3,120,121
2021-10-12 08:45:00,5.414,44.785,930.0,664.0,agl,Bugey~3,120,121
2021-10-12 09:00:00,5.414,44.76,1045.0,645.0,agl,Bugey~3,120,121
2021-10-11 03:00:00,5.256,45.797,302.0,202.0,agl,Bugey~4,120,121
2021-10-11 03:15:00,5.251,45.773,312.0,199.0,agl,Bugey~4,120,121
2021-10-11 03:30:00,5.249,45.75,339.0,237.0,agl,Bugey~4,120,121
2021-10-11 03:45:00,5.252,45.73,344.0,247.0,agl,Bugey~4,120,121
2021-10-11 04:00:00,5.263,45.71,372.0,316.0,agl,Bugey~4,120,121
2021-10-11 04:15:00,5.285,45.685,373.0,330.0,agl,Bugey~4,120,121
2021-10-11 04:30:00,5.307,45.662,281.0,222.0,agl,Bugey~4,120,121
2021-10-11 04:45:00,5.332,45.645,321.0,276.0,agl,Bugey~4,120,121
2021-10-11 05:00:00,5.362,45.631,363.0,317.0,agl,Bugey~4,120,121
2021-10-11 05:15:00,5.396,45.621,413.0,371.0,agl,Bugey~4,120,121
2021-10-11 05:30:00,5.429,45.613,445.0,408.0,agl,Bugey~4,120,121
2021-10-11 05:45:00,5.462,45.604,472.0,444.0,agl,Bugey~4,120,121
2021-10-11 06:00:00,5.493,45.595,447.0,419.0,agl,Bugey~4,120,121
2021-10-11 06:15:00,5.519,45.586,418.0,388.0,agl,Bugey~4,120,121
2021-10-11 06:30:00,5.545,45.577,395.0,363.0,agl,Bugey~4,120,121
2021-10-11 06:45:00,5.569,45.569,371.0,339.0,agl,Bugey~4,120,121
2021-10-11 07:00:00,5.593,45.562,339.0,306.0,agl,Bugey~4,120,121
2021-10-11 07:15:00,5.614,45.553,323.0,284.0,agl,Bugey~4,120,121
2021-10-11 07:30:00,5.631,45.541,345.0,300.0,agl,Bugey~4,120,121
2021-10-11 07:45:00,5.649,45.526,339.0,287.0,agl,Bugey~4,120,121
2021-10-11 08:00:00,5.664,45.508,412.0,362.0,agl,Bugey~4,120,121
2021-10-11 08:15:00,5.673,45.486,515.0,477.0,agl,Bugey~4,120,121
2021-10-11 08:30:00,5.673,45.467,505.0,448.0,agl,Bugey~4,120,121
2021-10-11 08:45:00,5.671,45.45,653.0,625.0,agl,Bugey~4,120,121
2021-10-11 09:00:00,5.68,45.426,784.0,774.0,agl,Bugey~4,120,121
2021-10-11 09:15:00,5.682,45.402,580.0,557.0,agl,Bugey~4,120,121
2021-10-11 09:30:00,5.65,45.386,617.0,482.0,agl,Bugey~4,120,121
2021-10-11 09:45:00,5.614,45.365,757.0,399.0,agl,Bugey~4,120,121
2021-10-11 10:00:00,5.604,45.338,597.0,195.0,agl,Bugey~4,120,121
2021-10-11 10:15:00,5.607,45.31,704.0,210.0,agl,Bugey~4,120,121
2021-10-11 10:30:00,5.634,45.281,595.0,154.0,agl,Bugey~4,120,121
2021-10-11 10:45:00,5.656,45.247,310.0,179.0,agl,Bugey~4,120,121
2021-10-11 11:00:00,5.659,45.209,453.0,326.0,agl,Bugey~4,120,121
2021-10-11 11:15:00,5.659,45.188,813.0,662.0,agl,Bugey~4,120,121
2021-10-11 11:30:00,5.668,45.168,855.0,598.0,agl,Bugey~4,120,121
2021-10-11 11:45:00,5.673,45.134,700.0,414.0,agl,Bugey~4,120,121
2021-10-11 12:00:00,5.66,45.101,758.0,460.0,agl,Bugey~4,120,121
2021-10-11 12:15:00,5.639,45.07,912.0,608.0,agl,Bugey~4,120,121
2021-10-11 12:30:00,5.625,45.049,939.0,874.0,agl,Bugey~4,120,121
2021-10-11 12:45:00,5.612,45.018,1070.0,1048.0,agl,Bugey~4,120,121
2021-10-11 13:00:00,5.592,44.982,1367.0,1153.0,agl,Bugey~4,120,121
2021-10-11 13:15:00,5.583,44.937,1505.0,1253.0,agl,Bugey~4,120,121
2021-10-11 13:30:00,5.572,44.9,1511.0,1375.0,agl,Bugey~4,120,121
2021-10-11 13:45:00,5.571,44.859,1695.0,1171.0,agl,Bugey~4,120,121
2021-10-11 14:00:00,5.542,44.797,1879.0,1722.0,agl,Bugey~4,120,121
2021-10-11 14:15:00,5.502,44.753,1562.0,1257.0,agl,Bugey~4,120,121
2021-10-11 14:30:00,5.497,44.718,1467.0,1416.0,agl,Bugey~4,120,121
2021-10-11 14:45:00,5.502,44.693,1451.0,755.0,agl,Bugey~4,120,121
2021-10-11 15:00:00,5.504,44.663,1572.0,1025.0,agl,Bugey~4,120,121
2021-10-11 15:15:00,5.507,44.623,1542.0,920.0,agl,Bugey~4,120,121
2021-10-11 15:30:00,5.502,44.569,1699.0,748.0,agl,Bugey~4,120,121
2021-10-11 15:45:00,5.464,44.494,1575.0,998.0,agl,Bugey~4,120,121
2021-10-11 16:00:00,5.45,44.428,1523.0,1112.0,agl,Bugey~4,120,121
2021-10-11 16:15:00,5.448,44.366,1342.0,589.0,agl,Bugey~4,120,121
2021-10-11 16:30:00,5.422,44.295,1250.0,642.0,agl,Bugey~4,120,121
2021-10-11 16:45:00,5.394,44.212,1444.0,857.0,agl,Bugey~4,120,121
2021-10-11 17:00:00,5.388,44.129,1267.0,927.0,agl,Bugey~4,120,121
2021-10-11 17:15:00,5.38,44.063,1266.0,703.0,agl,Bugey~4,120,121
2021-10-11 17:30:00,5.371,43.985,1234.0,834.0,agl,Bugey~4,120,121
2021-10-11 17:45:00,5.384,43.913,1225.0,274.0,agl,Bugey~4,120,121
2021-10-11 18:00:00,5.394,43.846,1203.0,494.0,agl,Bugey~4,120,121
2021-10-11 18:15:00,5.409,43.788,1069.0,544.0,agl,Bugey~4,120,121
2021-10-11 18:30:00,5.422,43.746,1021.0,276.0,agl,Bugey~4,120,121
2021-10-11 18:45:00,5.431,43.702,1127.0,170.0,agl,Bugey~4,120,121
2021-10-11 19:00:00,5.44,43.639,1326.0,308.0,agl,Bugey~4,120,121
2021-10-11 19:15:00,5.456,43.578,1370.0,306.0,agl,Bugey~4,120,121
2021-10-11 19:30:00,5.482,43.528,1346.0,247.0,agl,Bugey~4,120,121
2021-10-11 19:45:00,5.496,43.487,1382.0,253.0,agl,Bugey~4,120,121
2021-10-11 20:00:00,5.495,43.454,1423.0,265.0,agl,Bugey~4,120,121
2021-10-11 20:15:00,5.496,43.422,1408.0,418.0,agl,Bugey~4,120,121
2021-10-11 20:30:00,5.498,43.396,1447.0,500.0,agl,Bugey~4,120,121
2021-10-11 20:45:00,5.502,43.373,1489.0,270.0,agl,Bugey~4,120,121
2021-10-11 21:00:00,5.509,43.349,1520.0,359.0,agl,Bugey~4,120,121
2021-10-11 21:15:00,5.515,43.326,1465.0,317.0,agl,Bugey~4,120,121
2021-10-11 21:30:00,5.521,43.307,1380.0,172.0,agl,Bugey~4,120,121
2021-10-11 21:45:00,5.526,43.294,1408.0,114.0,agl,Bugey~4,120,121
2021-10-11 22:00:00,5.536,43.286,1449.0,105.0,agl,Bugey~4,120,121
2021-10-11 22:15:00,5.55,43.275,1430.0,143.0,agl,Bugey~4,120,121
2021-10-11 22:30:00,5.557,43.266,1372.0,212.0,agl,Bugey~4,120,121
2021-10-11 22:45:00,5.553,43.262,1265.0,236.0,agl,Bugey~4,120,121
2021-10-11 23:00:00,5.543,43.26,1165.0,245.0,agl,Bugey~4,120,121
2021-10-11 23:15:00,5.528,43.261,1123.0,232.0,agl,Bugey~4,120,121
2021-10-11 23:30:00,5.513,43.265,1104.0,239.0,agl,Bugey~4,120,121
2021-10-11 23:45:00,5.5,43.27,1067.0,248.0,agl,Bugey~4,120,121
2021-10-12 00:00:00,5.488,43.275,1093.0,236.0,agl,Bugey~4,120,121
2021-10-12 00:15:00,5.478,43.28,1156.0,185.0,agl,Bugey~4,120,121
2021-10-12 00:30:00,5.471,43.282,1218.0,163.0,agl,Bugey~4,120,121
2021-10-12 00:45:00,5.464,43.281,1239.0,168.0,agl,Bugey~4,120,121
2021-10-12 01:00:00,5.455,43.281,1225.0,144.0,agl,Bugey~4,120,121
2021-10-12 01:15:00,5.446,43.283,1217.0,108.0,agl,Bugey~4,120,121
2021-10-12 01:30:00,5.44,43.284,1232.0,80.0,agl,Bugey~4,120,121
2021-10-12 01:45:00,5.436,43.287,1259.0,65.0,agl,Bugey~4,120,121
2021-10-12 02:00:00,5.434,43.29,1291.0,56.0,agl,Bugey~4,120,121
2021-10-12 02:15:00,5.434,43.293,1318.0,54.0,agl,Bugey~4,120,121
2021-10-12 02:30:00,5.437,43.293,1336.0,56.0,agl,Bugey~4,120,121
2021-10-12 02:45:00,5.441,43.289,1358.0,67.0,agl,Bugey~4,120,121
2021-10-12 03:00:00,5.445,43.284,1400.0,92.0,agl,Bugey~4,120,121
2021-10-12 03:15:00,5.451,43.276,1448.0,189.0,agl,Bugey~4,120,121
2021-10-12 03:30:00,5.459,43.264,1483.0,358.0,agl,Bugey~4,120,121
2021-10-12 03:45:00,5.465,43.251,1486.0,382.0,agl,Bugey~4,120,121
2021-10-12 04:00:00,5.466,43.239,1464.0,344.0,agl,Bugey~4,120,121
2021-10-12 04:15:00,5.464,43.227,1442.0,328.0,agl,Bugey~4,120,121
2021-10-12 04:30:00,5.462,43.215,1415.0,235.0,agl,Bugey~4,120,121
2021-10-12 04:45:00,5.46,43.201,1399.0,57.0,agl,Bugey~4,120,121
2021-10-12 05:00:00,5.455,43.184,1332.0,0.0,agl,Bugey~4,120,121
2021-10-12 05:15:00,5.442,43.168,1247.0,0.0,agl,Bugey~4,120,121
2021-10-12 05:30:00,5.426,43.151,1200.0,0.0,agl,Bugey~4,120,121
2021-10-12 05:45:00,5.408,43.133,1255.0,0.0,agl,Bugey~4,120,121
2021-10-12 06:00:00,5.391,43.114,1285.0,0.0,agl,Bugey~4,120,121
2021-10-12 06:15:00,5.375,43.093,1290.0,0.0,agl,Bugey~4,120,121
2021-10-12 06:30:00,5.36,43.066,1315.0,0.0,agl,Bugey~4,120,121
2021-10-12 06:45:00,5.342,43.036,1326.0,0.0,agl,Bugey~4,120,121
2021-10-12 07:00:00,5.323,43.003,1313.0,0.0,agl,Bugey~4,120,121
2021-10-12 07:15:00,5.307,42.967,1270.0,0.0,agl,Bugey~4,120,121
2021-10-12 07:30:00,5.292,42.927,1239.0,0.0,agl,Bugey~4,120,121
2021-10-12 07:45:00,5.277,42.883,1237.0,0.0,agl,Bugey~4,120,121
2021-10-12 08:00:00,5.264,42.834,1231.0,0.0,agl,Bugey~4,120,121
2021-10-12 08:15:00,5.254,42.779,1212.0,0.0,agl,Bugey~4,120,121
2021-10-12 08:30:00,5.252,42.718,1178.0,0.0,agl,Bugey~4,120,121
2021-10-12 08:45:00,5.272,42.651,1154.0,1.0,agl,Bugey~4,120,121
2021-10-12 09:00:00,5.315,42.58,1136.0,1.0,agl,Bugey~4,120,121
2021-10-11 03:00:00,5.27,45.797,1500.0,201.0,msl,Bugey,120,121
2021-10-11 03:15:00,5.22,45.708,1496.0,257.0,msl,Bugey,120,121
2021-10-11 03:30:00,5.17,45.614,1535.0,253.0,msl,Bugey,120,121
2021-10-11 03:45:00,5.121,45.515,1536.0,413.0,msl,Bugey,120,121
2021-10-11 04:00:00,5.066,45.411,1516.0,451.0,msl,Bugey,120,121
2021-10-11 04:15:00,5.006,45.312,1615.0,234.0,msl,Bugey,120,121
2021-10-11 04:30:00,4.946,45.197,1571.0,254.0,msl,Bugey,120,121
2021-10-11 04:45:00,4.88,45.084,1546.0,191.0,msl,Bugey,120,121
2021-10-11 05:00:00,4.808,44.964,1592.0,513.0,msl,Bugey,120,121
2021-10-11 05:15:00,4.73,44.83,1485.0,218.0,msl,Bugey,120,121
2021-10-11 05:30:00,4.657,44.693,1573.0,239.0,msl,Bugey,120,121
